,Date,Phase (degrees), Distance (M) ,Declination (degrees),Azimuth (degrees),Altitude (degrees)
5287,9:57:40 PM,34," 407,089,813 ",-21.37823333,277.9874974,-38.61786571
5288,9:57:40 PM,25," 408,025,317 ",-19.63452424,271.0390913,-29.40814449
5289,9:57:40 PM,17," 407,696,751 ",-17.08312016,265.3898419,-19.86837487
5290,9:57:40 PM,11," 406,241,632 ",-13.84092352,260.4615598,-10.08863935
5291,9:57:40 PM,6," 403,846,969 ",-10.03495163,255.8531219,0.372437169
5292,9:57:40 PM,2," 400,726,105 ",-5.801852254,251.2305318,10.10157573
5293,9:57:40 PM,0," 397,096,074 ",-1.290442679,246.2427725,20.29468625
5294,9:57:40 PM,0," 393,157,436 ",3.334050308,240.4254458,30.52791644
5295,9:57:40 PM,3," 389,079,334 ",7.885474696,233.0437871,40.6076774
5296,9:57:40 PM,7," 384,992,314 ",12.15355519,222.7973422,50.17552934
5297,9:57:40 PM,13," 380,991,363 ",15.90434345,207.3781902,58.46243736
5298,9:57:40 PM,21," 377,147,781 ",18.88800182,183.9914175,63.85305489
5299,9:57:40 PM,30," 373,529,175 ",20.85840325,154.9279927,64.09397615
5300,9:57:40 PM,40," 370,221,405 ",21.60665007,130.1358949,58.77640067
5301,9:57:40 PM,51," 367,347,391 ",21.00295578,113.5003067,49.8443847
5302,9:57:40 PM,63," 365,075,056 ",19.03180523,102.4888601,39.01609989
5303,9:57:40 PM,73," 363,609,209 ",15.80405947,94.58448706,27.18009238
5304,9:57:40 PM,83," 363,164,933 ",11.54169983,88.31607411,14.80628602
5305,9:57:40 PM,91," 363,925,548 ",6.54533332,82.82322231,2.354665244
5306,9:57:40 PM,96," 365,994,990 ",1.157984116,77.51180083,-10.60213212
5307,9:57:40 PM,99," 369,358,037 ",-4.267423543,71.8429214,-23.07640544
5308,9:57:40 PM,100," 373,861,746 ",-9.395443286,65.15253253,-35.08379605
5309,9:57:40 PM,97," 379,223,945 ",-13.93071817,56.40096332,-46.29371085
5310,9:57:40 PM,92," 385,066,435 ",-17.63587111,43.7561897,-56.16765089
5311,9:57:40 PM,86," 390,961,870 ",-20.34413514,24.32132695,-63.65426906
5312,9:57:40 PM,78," 396,483,110 ",-21.96544486,356.9023557,-66.94349692
5313,9:57:40 PM,69," 401,245,581 ",-22.48415307,329.0471504,-64.85816504
5314,9:57:40 PM,60," 404,938,134 ",-21.9475837,309.0173201,-58.7674258
5315,9:57:40 PM,50," 407,342,167 ",-20.44773899,296.1324141,-50.6556814
5316,9:57:40 PM,41," 408,340,611 ",-18.10149508,287.4646308,-41.59672977
5317,9:57:40 PM,32," 407,918,558 ",-15.03493478,281.120833,-32.03294862
5318,9:57:40 PM,23," 406,157,688 ",-11.37506076,276.0619851,-22.13395203
5319,9:57:40 PM,16," 403,225,262 ",-7.249135487,271.6854458,-11.96050905
5320,9:57:40 PM,9," 399,357,890 ",-2.7900093,267.5892994,-0.769787667
5321,9:57:40 PM,5," 394,840,771 ",1.854841861,263.442473,9.215862413
5322,9:57:40 PM,1," 389,982,270 ",6.513011878,258.8905344,20.01412939
5323,9:57:40 PM,0," 385,086,498 ",10.97848263,253.4444967,30.94485509
5324,9:57:40 PM,1," 380,425,979 ",15.00853098,246.2833712,41.79446716
5325,9:57:40 PM,4," 376,219,801 ",18.33162294,235.8346844,52.15250369
5326,9:57:40 PM,10," 372,621,258 ",20.67194493,219.0155484,61.0763371
5327,9:57:40 PM,17," 369,718,264 ",21.79200256,191.9198874,66.42606911
5328,9:57:40 PM,27," 367,546,522 ",21.54370628,159.4213282,65.4011924
5329,9:57:40 PM,37," 366,111,745 ",19.90643112,135.0658435,58.45022498
5330,9:57:40 PM,49," 365,413,722 ",16.99222316,120.1739411,48.3732644
5331,9:57:40 PM,60," 365,464,506 ",13.01808794,110.6173111,36.90858696
5332,9:57:40 PM,71," 366,294,923 ",8.264588028,103.7563451,24.81896599
5333,9:57:40 PM,81," 367,945,587 ",3.040607883,98.24110396,12.4864524
5334,9:57:40 PM,89," 370,445,963 ",-2.338632008,93.31463194,0.476311567
5335,9:57:40 PM,95," 373,786,510 ",-7.564235245,88.45377755,-12.2714389
5336,9:57:40 PM,99," 377,893,139 ",-12.3441295,83.17433501,-24.25030664
5337,9:57:40 PM,100," 382,612,628 ",-16.416584,76.86976305,-35.74007819
5338,9:57:40 PM,99," 387,712,756 ",-19.5680564,68.58895097,-46.47734732
5339,9:57:40 PM,95," 392,897,942 ",-21.65233756,56.66645619,-56.00642769
5340,9:57:40 PM,90," 397,835,650 ",-22.60421286,38.42968716,-63.41224814
5341,9:57:40 PM,83," 402,188,155 ",-22.44025912,12.31008154,-67.05088116
5342,9:57:40 PM,75," 405,643,367 ",-21.24417103,344.4875307,-65.59435015
5343,9:57:40 PM,67," 407,941,686 ",-19.1417988,323.6172319,-60.0147891
5344,9:57:40 PM,57," 408,896,904 ",-16.27568622,309.9934087,-52.208682
5345,9:57:40 PM,48," 408,411,040 ",-12.78719846,300.8180331,-43.30500448
5346,9:57:40 PM,39," 406,483,119 ",-8.809249817,294.1074815,-33.78633673
5347,9:57:40 PM,30," 403,212,549 ",-4.468573847,288.747395,-23.84065067
5348,9:57:40 PM,21," 398,796,476 ",0.105059974,284.0866651,-13.53622942
5349,9:57:40 PM,14," 393,520,589 ",4.765314862,279.6878867,-1.736089481
5350,9:57:40 PM,7," 387,741,178 ",9.334165821,275.1856992,8.145803142
5351,9:57:40 PM,3," 381,858,423 ",13.58917141,270.1808917,19.27269358
5352,9:57:40 PM,0," 376,279,955 ",17.25992015,264.112214,30.5573648
5353,9:57:40 PM,0," 371,379,098 ",20.04352519,256.0284939,41.70399106
5354,9:57:40 PM,3," 367,453,488 ",21.64779511,244.1332276,52.15272567
5355,9:57:40 PM,8," 364,693,686 ",21.85815282,225.1995061,60.67569186
5356,9:57:40 PM,15," 363,170,646 ",20.60184052,196.7150491,64.83641771
5357,9:57:40 PM,24," 362,845,424 ",17.97218073,166.2658472,62.42038856
5358,9:57:40 PM,35," 363,598,829 ",14.19859218,144.5064764,54.77093185
5359,9:57:40 PM,46," 365,270,530 ",9.585921891,130.8006909,44.55112469
5360,9:57:40 PM,58," 367,696,089 ",4.458997315,121.5880498,33.26202409
5361,9:57:40 PM,69," 370,732,347 ",-0.86910536,114.6867993,21.57626196
5362,9:57:40 PM,79," 374,266,104 ",-6.10735546,108.936142,9.840134874
5363,9:57:40 PM,87," 378,207,911 ",-10.98672107,103.6521847,-1.058362893
5364,9:57:40 PM,93," 382,474,766 ",-15.26035559,98.34055835,-13.36207411
5365,9:57:40 PM,98," 386,969,905 ",-18.71069961,92.53387985,-24.42050983
5366,9:57:40 PM,100," 391,565,395 ",-21.16516029,85.65995014,-34.93756853
5367,9:57:40 PM,100," 396,093,067 ",-22.51602876,76.88430452,-44.66750428
5368,9:57:40 PM,98," 400,345,501 ",-22.73510062,64.92167214,-53.18643383
5369,9:57:40 PM,93," 404,086,679 ",-21.8734324,48.09456536,-59.72755232
5370,9:57:40 PM,88," 407,069,576 ",-20.04396671,25.84168778,-63.10789491
5371,9:57:40 PM,81," 409,058,069 ",-17.39434042,1.867165187,-62.38694112
5372,9:57:40 PM,73," 409,849,405 ",-14.08112064,341.8391658,-57.9835728
5373,9:57:40 PM,64," 409,296,038 ",-10.25329705,327.2865735,-51.18554015
5374,9:57:40 PM,55," 407,324,786 ",-6.047004686,316.7966323,-43.00700674
5375,9:57:40 PM,45," 403,952,543 ",-1.589718271,308.8105839,-33.98521476
5376,9:57:40 PM,36," 399,298,014 ",2.988749107,302.2677818,-24.36958565
5377,9:57:40 PM,26," 393,587,396 ",7.540777317,296.4790052,-14.27357054
5378,9:57:40 PM,18," 387,151,969 ",11.88353962,290.9492567,-2.341118631
5379,9:57:40 PM,10," 380,414,171 ",15.78427415,285.2471962,7.223673815
5380,9:57:40 PM,5," 373,858,367 ",18.9572603,278.8941641,18.26230198
5381,9:57:40 PM,1," 367,985,016 ",21.08620101,271.2288886,29.37700907
5382,9:57:40 PM,0," 363,251,037 ",21.8827454,261.1981274,40.12231732
5383,9:57:40 PM,2," 360,006,312 ",21.17095532,247.0812466,49.7139315
5384,9:57:40 PM,6," 358,442,727 ",18.95602898,226.7307935,56.70882044
5385,9:57:40 PM,13," 358,571,638 ",15.43116301,200.586974,59.06804975
5386,9:57:40 PM,22," 360,239,090 ",10.91928157,175.2612883,55.85390274
5387,9:57:40 PM,33," 363,172,561 ",5.791790458,156.2340205,48.52503462
5388,9:57:40 PM,44," 367,043,243 ",0.407115289,142.9362022,39.06118255
5389,9:57:40 PM,55," 371,524,763 ",-4.917243514,133.1919538,28.68004632
5390,9:57:40 PM,66," 376,334,292 ",-9.907936497,125.4302361,17.99958046
5391,9:57:40 PM,76," 381,251,589 ",-14.32905762,118.6900961,7.36826209
5392,9:57:40 PM,84," 386,117,893 ",-17.97731021,112.3462574,-1.982499121
5393,9:57:40 PM,91," 390,820,907 ",-20.68555099,105.9213648,-13.46024954
5394,9:57:40 PM,96," 395,273,030 ",-22.33525271,98.96751507,-23.21594962
5395,9:57:40 PM,99," 399,389,761 ",-22.87211093,90.97843404,-32.36250525
5396,9:57:40 PM,100," 403,072,561 ",-22.31496899,81.31976107,-40.65545116
5397,9:57:40 PM,99," 406,199,556 ",-20.75042879,69.22205486,-47.71367986
5398,9:57:40 PM,96," 408,625,184 ",-18.3136585,54.01699508,-52.96747162
5399,9:57:40 PM,92," 410,187,898 ",-15.16349835,35.89475124,-55.71867865
5400,9:57:40 PM,86," 410,724,616 ",-11.46121597,16.71843505,-55.47555465
5401,9:57:40 PM,79," 410,089,499 ",-7.358200867,359.1388055,-52.3584339
5402,9:57:40 PM,70," 408,175,440 ",-2.993270196,344.5624168,-46.99839513
5403,9:57:40 PM,61," 404,936,218 ",1.502123349,332.8452273,-40.07791085
5404,9:57:40 PM,52," 400,407,536 ",5.992877024,323.2339217,-32.08345446
5405,9:57:40 PM,42," 394,725,375 ",10.32529801,314.9729172,-23.30783445
5406,9:57:40 PM,32," 388,138,989 ",14.31067991,307.4473874,-13.92456751
5407,9:57:40 PM,22," 381,014,247 ",17.71241733,300.1485926,-2.584628108
5408,9:57:40 PM,14," 373,822,595 ",20.24669002,292.5989113,6.293815275
5409,9:57:40 PM,7," 367,108,795 ",21.61118046,284.2669275,16.58926422
5410,9:57:40 PM,2," 361,434,750 ",21.55080057,274.4704418,26.76782216
5411,9:57:40 PM,0," 357,302,449 ",19.94457638,262.2872148,36.23038674
5412,9:57:40 PM,1," 355,070,798 ",16.86718304,246.6300443,44.07811359
5413,9:57:40 PM,5," 354,890,475 ",12.58244632,226.9813112,49.06368724
5414,9:57:40 PM,11," 356,681,056 ",7.473958623,204.9858071,50.03953686
5415,9:57:40 PM,20," 360,159,674 ",1.958259041,184.322067,46.89734931
5416,9:57:40 PM,30," 364,910,094 ",-3.57883279,167.3958883,40.7004382
5417,9:57:40 PM,41," 370,466,583 ",-8.810907649,154.1311418,32.74171052
5418,9:57:40 PM,52," 376,387,410 ",-13.47392204,143.4831774,23.94369603
5419,9:57:40 PM,63," 382,303,325 ",-17.35856532,134.4669862,14.85563926
5420,9:57:40 PM,73," 387,938,359 ",-20.30406772,126.3544973,5.83186781
5421,9:57:40 PM,81," 393,108,219 ",-22.19911352,118.6120544,-1.955062465
5422,9:57:40 PM,88," 397,703,535 ",-22.98868657,110.814164,-11.79922438
5423,9:57:40 PM,94," 401,666,136 ",-22.68047135,102.5789366,-19.91034296
5424,9:57:40 PM,98," 404,963,805 ",-21.34357956,93.52835539,-27.3933565
5425,9:57:40 PM,100," 407,568,293 ",-19.09681027,83.27972483,-34.03456288
5426,9:57:40 PM,100," 409,439,195 ",-16.08996804,71.49389873,-39.5489127
5427,9:57:40 PM,98," 410,515,871 ",-12.48494222,58.01895318,-43.58506273
5428,9:57:40 PM,95," 410,717,580 ",-8.441891013,43.11680545,-45.78469783
5429,9:57:40 PM,90," 409,951,705 ",-4.112561967,27.58194315,-45.90811594
5430,9:57:40 PM,83," 408,128,696 ",0.359669353,12.47614393,-43.95456913
5431,9:57:40 PM,76," 405,182,129 ",4.834318455,358.6036739,-40.15950429
5432,9:57:40 PM,67," 401,092,218 ",9.164197439,346.2322888,-34.87005553
5433,9:57:40 PM,57," 395,910,306 ",13.18326369,335.2025988,-28.4197
5434,9:57:40 PM,47," 389,781,675 ",16.69461518,325.1541338,-21.0752249
5435,9:57:40 PM,37," 382,963,660 ",19.46407201,315.6707439,-13.04348506
5436,9:57:40 PM,27," 375,832,440 ",21.22878388,306.3301051,-3.100372492
5437,9:57:40 PM,17," 368,873,079 ",21.73175569,296.698746,4.509633258
5438,9:57:40 PM,9," 362,643,994 ",20.7844054,286.3062034,13.27397577
5439,9:57:40 PM,4," 357,712,834 ",18.33760463,274.627782,21.75488165
5440,9:57:40 PM,1," 354,568,528 ",14.52364598,261.1265471,29.31767863
5441,9:57:40 PM,0," 353,528,948 ",9.642447734,245.4517,35.22176246
5442,9:57:40 PM,4," 354,674,137 ",4.100286259,227.8541957,38.70175067
5443,9:57:40 PM,9," 357,831,365 ",-1.666225139,209.5034445,39.2787753
5444,9:57:40 PM,17," 362,618,288 ",-7.251346741,192.0282416,37.05630004
5445,9:57:40 PM,27," 368,526,680 ",-12.31460273,176.5199828,32.64877555
5446,9:57:40 PM,37," 375,015,747 ",-16.5918539,163.16266,26.81758863
5447,9:57:40 PM,48," 381,589,141 ",-19.89375153,151.5905847,20.19743972
5448,9:57:40 PM,58," 387,842,817 ",-22.10146163,141.2915746,13.23243712
5449,9:57:40 PM,68," 393,484,817 ",-23.16388963,131.7911913,6.239732557
5450,9:57:40 PM,77," 398,332,591 ",-23.09466267,122.6929558,-0.226954326
5451,9:57:40 PM,84," 402,296,446 ",-21.9648859,113.6669086,-7.503165156
5452,9:57:40 PM,91," 405,355,798 ",-19.89012266,104.4300955,-13.83778654
5453,9:57:40 PM,95," 407,533,113 ",-17.01413581,94.73446435,-19.63862608
5454,9:57:40 PM,98," 408,869,492 ",-13.49380275,84.36925612,-24.77803096
5455,9:57:40 PM,100," 409,404,120 ",-9.488430574,73.18301134,-29.07915476
5456,9:57:40 PM,99," 409,160,021 ",-5.154384833,61.12550763,-32.347834
5457,9:57:40 PM,97," 408,137,439 ",-0.644347923,48.29571102,-34.39679855
5458,9:57:40 PM,93," 406,315,649 ",3.88994836,34.95929195,-35.0841239
5459,9:57:40 PM,88," 403,662,710 ",8.292499738,21.4958177,-34.35159294
5460,9:57:40 PM,81," 400,152,988 ",12.39622865,8.280519232,-32.24077079
5461,9:57:40 PM,72," 395,789,615 ",16.01616539,355.5666439,-28.87641426
5462,9:57:40 PM,63," 390,630,379 ",18.94574055,343.4337144,-24.43022407
5463,9:57:40 PM,52," 384,812,758 ",20.96144723,331.8055359,-19.08854143
5464,9:57:40 PM,41," 378,574,129 ",21.84226647,320.4987041,-13.03857586
5465,9:57:40 PM,31," 372,260,264 ",21.40699535,309.2667586,-6.372374831
5466,9:57:40 PM,21," 366,315,056 ",19.56262476,297.829115,0.80344812
5467,9:57:40 PM,12," 361,244,291 ",16.34556377,285.8921027,7.374241067
5468,9:57:40 PM,5," 357,550,833 ",11.93668115,273.1777328,13.87159342
5469,9:57:40 PM,1," 355,649,035 ",6.643874346,259.4802256,19.65538395
5470,9:57:40 PM,0," 355,779,095 ",0.860271469,244.7607854,24.24990707
5471,9:57:40 PM,2," 357,950,384 ",-4.988025471,229.250464,27.25800264
5472,9:57:40 PM,7," 361,935,452 ",-10.49204152,213.465528,28.46209157
5473,9:57:40 PM,14," 367,317,540 ",-15.2992983,198.050433,27.89777109
5474,9:57:40 PM,22," 373,571,739 ",-19.13913078,183.5255849,25.82357924
5475,9:57:40 PM,32," 380,152,587 ",-21.83519051,170.1326085,22.60843844
5476,9:57:40 PM,42," 386,564,990 ",-23.30756459,157.8523245,18.61868759
5477,9:57:40 PM,52," 392,409,256 ",-23.56522887,146.509525,14.15675894
5478,9:57:40 PM,62," 397,400,954 ",-22.68900642,135.8687869,9.456195426
5479,9:57:40 PM,71," 401,371,044 ",-20.80805408,125.6896877,4.711664278
5480,9:57:40 PM,79," 404,253,452 ",-18.07616632,115.749768,0.258750218
5481,9:57:40 PM,86," 406,064,619 ",-14.65394808,105.850645,-4.143814302
5482,9:57:40 PM,92," 406,879,919 ",-10.69942325,95.81827194,-9.354124225
5483,9:57:40 PM,96," 406,808,723 ",-6.366066843,85.50342952,-13.47761188
5484,9:57:40 PM,99," 405,970,957 ",-1.805639674,74.78558546,-17.1765495
5485,9:57:40 PM,100," 404,477,349 ",2.826666244,63.58128849,-20.33443112
5486,9:57:40 PM,99," 402,415,013 ",7.36656708,51.85588565,-22.82912527
5487,9:57:40 PM,96," 399,841,211 ",11.63585117,39.63424225,-24.54300244
5488,9:57:40 PM,91," 396,785,760 ",15.43979958,27.00308803,-25.37709148
5489,9:57:40 PM,85," 393,262,523 ",18.56903174,14.09782551,-25.26576623
5490,9:57:40 PM,77," 389,289,228 ",20.80890393,1.072856447,-24.18721618
5491,9:57:40 PM,67," 384,911,958 ",21.95929588,348.0642275,-22.16633225
5492,9:57:40 PM,57," 380,231,027 ",21.86415915,335.158749,-19.27057451
5493,9:57:40 PM,46," 375,422,021 ",20.44379414,322.3798475,-15.60311297
5494,9:57:40 PM,35," 370,746,036 ",17.71829243,309.6910226,-11.29826842
5495,9:57:40 PM,24," 366,541,774 ",13.81390321,297.010913,-6.425077851
5496,9:57:40 PM,15," 363,194,261 ",8.953497862,284.234607,-0.723890236
5497,9:57:40 PM,7," 361,080,584 ",3.438293784,271.2571656,3.805673408
5498,9:57:40 PM,2," 360,499,978 ",-2.374225048,258.0000143,8.558056285
5499,9:57:40 PM,0," 361,606,782 ",-8.0963921,244.4377994,12.87182448
5500,9:57:40 PM,1," 364,367,281 ",-13.34221764,230.6206546,16.45322563
5501,9:57:40 PM,4," 368,556,321 ",-17.76425574,216.6802658,19.10745593
5502,9:57:40 PM,10," 373,794,382 ",-21.09093895,202.80934,20.74088372
5503,9:57:40 PM,17," 379,611,306 ",-23.1565259,189.216198,21.35606349
5504,9:57:40 PM,26," 385,516,388 ",-23.91401868,176.0731246,21.03307238
5505,9:57:40 PM,35," 391,058,736 ",-23.42443547,163.481302,19.89677991
5506,9:57:40 PM,45," 395,869,240 ",-21.82551659,151.4630377,18.08498003
5507,9:57:40 PM,55," 399,683,425 ",-19.29298733,139.9751786,15.72666768
5508,9:57:40 PM,64," 402,348,345 ",-16.00885823,128.9307627,12.93117711
5509,9:57:40 PM,73," 403,817,919 ",-12.14406798,118.2187311,9.794325649
5510,9:57:40 PM,81," 404,139,727 ",-7.854765821,107.7177251,6.402701724
5511,9:57:40 PM,88," 403,436,550 ",-3.287700062,97.30415227,2.871733616
5512,9:57:40 PM,93," 401,883,728 ",1.409948766,86.85612117,-0.473186435
5513,9:57:40 PM,97," 399,684,156 ",6.079742538,76.25529191,-4.322079252
5514,9:57:40 PM,99," 397,042,747 ",10.54275233,65.38863168,-8.791588137
5515,9:57:40 PM,100," 394,143,097 ",14.59456859,54.15181276,-12.4485568
5516,9:57:40 PM,98," 391,129,618 ",18.00795871,42.45592659,-15.82416521
5517,9:57:40 PM,94," 388,098,271 ",20.54701304,30.23865109,-18.76650484
5518,9:57:40 PM,88," 385,098,724 ",21.99483115,17.47946839,-21.11294632
5519,9:57:40 PM,81," 382,147,663 ",22.1908169,4.215407919,-22.70298875
5520,9:57:40 PM,71," 379,251,497 ",21.06512349,350.5496241,-23.39612147
5521,9:57:40 PM,61," 376,433,213 ",18.65472918,336.6436048,-23.09195607
5522,9:57:40 PM,50," 373,757,669 ",15.09490351,322.6890365,-21.74764678
5523,9:57:40 PM,38," 371,347,297 ",10.59492217,308.8668647,-19.3875193
5524,9:57:40 PM,28," 369,382,768 ",5.413372834,295.3100593,-16.10282668
5525,9:57:40 PM,18," 368,084,669 ",-0.157665609,282.0842176,-12.04354536
5526,9:57:40 PM,10," 367,676,513 ",-5.800471306,269.1889024,-7.375941784
5527,9:57:40 PM,4," 368,336,639 ",-11.1789041,256.5731878,-1.405267881
5528,9:57:40 PM,1," 370,150,453 ",-15.95347888,244.1564503,2.918081786
5529,9:57:40 PM,0," 373,076,923 ",-19.80969136,231.8485313,7.753786995
5530,9:57:40 PM,2," 376,940,359 ",-22.49814015,219.5670726,12.32302561
5531,9:57:40 PM,6," 381,448,909 ",-23.8749911,207.2514082,16.36695181
5532,9:57:40 PM,12," 386,234,056 ",-23.92371153,194.873029,19.7174533
5533,9:57:40 PM,20," 390,899,208 ",-22.74389737,182.4410465,22.26096964
5534,9:57:40 PM,28," 395,067,037 ",-20.51166035,170.0009907,23.92514694
5535,9:57:40 PM,37," 398,417,649 ",-17.43223364,157.6258628,24.67463043
5536,9:57:40 PM,47," 400,715,307 ",-13.70457828,145.4003296,24.50475168
5537,9:57:40 PM,56," 401,823,714 ",-9.505273197,133.4020777,23.43502111
5538,9:57:40 PM,65," 401,711,069 ",-4.988564345,121.6853527,21.50320797
5539,9:57:40 PM,74," 400,447,279 ",-0.296242172,110.2701941,18.76119778
5540,9:57:40 PM,82," 398,193,300 ",4.427904292,99.1383586,15.27377661
5541,9:57:40 PM,89," 395,183,757 ",9.022697057,88.23414599,11.12125126
5542,9:57:40 PM,94," 391,702,387 ",13.2965544,77.46734313,6.419883919
5543,9:57:40 PM,98," 388,051,596 ",17.02145953,66.716318,1.421998002
5544,9:57:40 PM,100," 384,518,432 ",19.94060452,55.83047519,-3.021401204
5545,9:57:40 PM,99," 381,341,419 ",21.79645066,44.63329528,-10.10815747
5546,9:57:40 PM,97," 378,684,545 ",22.37920196,32.92977637,-15.65376224
5547,9:57:40 PM,92," 376,624,682 ",21.58076102,20.5253349,-20.81237531
5548,9:57:40 PM,84," 375,156,431 ",19.42714779,7.266365912,-25.26356691
5549,9:57:40 PM,75," 374,213,683 ",16.07083143,353.1087047,-28.66476036
5550,9:57:40 PM,65," 373,702,392 ",11.75100611,338.1978826,-30.69391394
5551,9:57:40 PM,53," 373,536,176 ",6.747819343,322.9041602,-31.11551078
5552,9:57:40 PM,42," 373,665,122 ",1.351234683,307.7447739,-29.8454815
5553,9:57:40 PM,31," 374,090,867 ",-4.150896833,293.2068528,-26.97433635
5554,9:57:40 PM,21," 374,863,986 ",-9.47234687,279.5896959,-22.73187191
5555,9:57:40 PM,13," 376,064,627 ",-14.32608677,266.9627525,-17.42108905
5556,9:57:40 PM,6," 377,771,403 ",-18.42990306,255.220182,-11.36074245
5557,9:57:40 PM,2," 380,026,775 ",-21.52696718,244.159237,-3.983449998
5558,9:57:40 PM,0," 382,807,650 ",-23.42111482,233.5385933,2.115104042
5559,9:57:40 PM,1," 386,009,358 ",-24.01490287,223.1089901,8.533728005
5560,9:57:40 PM,3," 389,446,631 ",-23.32963418,212.6268627,14.80168077
5561,9:57:40 PM,8," 392,870,286 ",-21.49268041,201.862949,20.58845951
5562,9:57:40 PM,14," 395,995,783 ",-18.69783261,190.6161136,25.67686336
5563,9:57:40 PM,21," 398,536,390 ",-15.15988384,178.7409555,29.86198665
5564,9:57:40 PM,29," 400,235,817 ",-11.08203972,166.1911795,32.94200582
5565,9:57:40 PM,38," 400,896,744 ",-6.642110858,153.0660148,34.73049086
5566,9:57:40 PM,47," 400,402,938 ",-1.99405678,139.6257051,35.08334526
5567,9:57:40 PM,57," 398,734,058 ",2.721004049,126.2394359,33.92939163
5568,9:57:40 PM,66," 395,973,700 ",7.358984977,113.2719325,31.28607426
5569,9:57:40 PM,75," 392,308,663 ",11.75555016,100.9710418,27.25013426
5570,9:57:40 PM,83," 388,019,203 ",15.71104884,89.41697766,21.97275786
5571,9:57:40 PM,90," 383,457,884 ",18.98389286,78.53704637,15.63885535
5572,9:57:40 PM,96," 379,016,001 ",21.30210837,68.14803494,8.467503345
5573,9:57:40 PM,99," 375,078,931 ",22.40251549,57.99208321,0.917103055
5574,9:57:40 PM,100," 371,975,239 ",22.09524613,47.75317884,-7.703620963
5575,9:57:40 PM,98," 369,929,865 ",20.32831398,37.05720163,-16.01171196
5576,9:57:40 PM,94," 369,033,443 ",17.21427041,25.46954663,-23.98030414
5577,9:57:40 PM,87," 369,237,764 ",13.00213211,12.5220078,-31.15295046
5578,9:57:40 PM,79," 370,379,400 ",8.015950862,357.8322996,-36.96370658
5579,9:57:40 PM,68," 372,224,876 ",2.596177853,341.3841932,-40.79929494
5580,9:57:40 PM,57," 374,523,195 ",-2.9351766,323.8606872,-42.15653549
5581,9:57:40 PM,46," 377,052,377 ",-8.285260233,306.5720304,-40.87354251
5582,9:57:40 PM,35," 379,649,725 ",-13.18720287,290.7568913,-37.22101006
5583,9:57:40 PM,25," 382,222,342 ",-17.39496155,276.9666027,-31.73423713
5584,9:57:40 PM,16," 384,739,229 ",-20.6859519,265.1024821,-24.97298334
5585,9:57:40 PM,9," 387,209,615 ",-22.87675837,254.7629418,-17.39676504
5586,9:57:40 PM,4," 389,654,924 ",-23.84941184,245.4914517,-9.351199197
5587,9:57:40 PM,1," 392,080,064 ",-23.57613796,236.8681466,-0.433009661
5588,9:57:40 PM,0," 394,451,669 ",-22.12665261,228.5174891,7.273876559
5589,9:57:40 PM,1," 396,686,003 ",-19.65077973,220.0860713,15.28711768
5590,9:57:40 PM,4," 398,649,453 ",-16.34450563,211.2137785,22.97376136
5591,9:57:40 PM,9," 400,170,264 ",-12.41543076,201.5109074,30.10139844
5592,9:57:40 PM,15," 401,058,710 ",-8.059306632,190.5591089,36.40700519
5593,9:57:40 PM,22," 401,132,379 ",-3.450642004,177.9768349,41.55135341
5594,9:57:40 PM,30," 400,242,888 ",1.255194082,163.6075922,45.11131973
5595,9:57:40 PM,39," 398,301,660 ",5.912249102,147.8149654,46.64448205
5596,9:57:40 PM,49," 395,301,940 ",10.36988467,131.6053009,45.84606708
5597,9:57:40 PM,58," 391,335,716 ",14.45711543,116.2189337,42.69760942
5598,9:57:40 PM,68," 386,602,956 ",17.96928238,102.4708284,37.45217098
5599,9:57:40 PM,77," 381,410,281 ",20.66403288,90.5178334,30.48292598
5600,9:57:40 PM,85," 376,154,666 ",22.27715676,80.07906403,22.15667607
5601,9:57:40 PM,92," 371,289,581 ",22.56722376,70.70620033,12.80286262
5602,9:57:40 PM,97," 367,271,598 ",21.38358657,61.91748173,2.841729022
5603,9:57:40 PM,100," 364,493,754 ",18.72875977,53.21816688,-7.978695733
5604,9:57:40 PM,99," 363,218,852 ",14.77790641,44.05923837,-18.67071485
5605,9:57:40 PM,96," 363,531,883 ",9.843432698,33.76256426,-29.02686625
5606,9:57:40 PM,90," 365,328,594 ",4.308455771,21.44521624,-38.48904492
5607,9:57:40 PM,82," 368,344,720 ",-1.436377549,6.078493989,-46.2819561
5608,9:57:40 PM,72," 372,216,029 ",-7.033052149,347.0923462,-51.39286713
5609,9:57:40 PM,61," 376,549,028 ",-12.17227217,325.7644795,-52.87122743
5610,9:57:40 PM,50," 380,982,725 ",-16.5947088,305.3993142,-50.54218414
5611,9:57:40 PM,39," 385,230,143 ",-20.08884886,288.535222,-45.21374866
5612,9:57:40 PM,29," 389,096,262 ",-22.49396437,275.401861,-37.97410672
5613,9:57:40 PM,20," 392,475,506 ",-23.71042927,265.106307,-29.64030262
5614,9:57:40 PM,13," 395,334,960 ",-23.71204459,256.7058847,-20.70936581
5615,9:57:40 PM,7," 397,688,940 ",-22.55068572,249.4847901,-11.47201392
5616,9:57:40 PM,3," 399,571,476 ",-20.3467553,242.9213335,-1.188961659
5617,9:57:40 PM,1," 401,010,921 ",-17.26761783,236.6061133,7.367019849
5618,9:57:40 PM,0," 402,011,002 ",-13.50262974,230.1680862,16.55271246
